task_number, question_number, questionnaire_name, question_name, question_response, attempt, study_name, session_id
4,51,pretest,ck1rt,5254,1,alexandersanchez.exemplars1,14044763
4,51,pretest,ck1,2,1,alexandersanchez.exemplars1,14044763
4,52,pretest,epstein1rt,2689,1,alexandersanchez.exemplars1,14044763
4,52,pretest,epstein1,1,1,alexandersanchez.exemplars1,14044763
4,53,pretest,epstein_rrt,3482,1,alexandersanchez.exemplars1,14044763
4,53,pretest,epstein_r,-100,1,alexandersanchez.exemplars1,14044763
4,54,pretest,oswald1rt,24453,1,alexandersanchez.exemplars1,14044763
4,54,pretest,oswald1,1,1,alexandersanchez.exemplars1,14044763
4,55,pretest,oswald_rrt,10925,1,alexandersanchez.exemplars1,14044763
4,55,pretest,oswald_r,-95,1,alexandersanchez.exemplars1,14044763
4,56,pretest,manson1rt,3241,1,alexandersanchez.exemplars1,14044763
4,56,pretest,manson1,1,1,alexandersanchez.exemplars1,14044763
4,57,pretest,manson_rrt,3074,1,alexandersanchez.exemplars1,14044763
4,57,pretest,manson_r,-98,1,alexandersanchez.exemplars1,14044763
4,58,pretest,murphy1rt,2117,1,alexandersanchez.exemplars1,14044763
4,58,pretest,murphy1,1,1,alexandersanchez.exemplars1,14044763
4,59,pretest,murphy_rrt,3910,1,alexandersanchez.exemplars1,14044763
4,59,pretest,murphy_r,100,1,alexandersanchez.exemplars1,14044763
4,60,pretest,bryant1rt,3025,1,alexandersanchez.exemplars1,14044763
4,60,pretest,bryant1,1,1,alexandersanchez.exemplars1,14044763
4,61,pretest,bryant_rrt,3731,1,alexandersanchez.exemplars1,14044763
4,61,pretest,bryant_r,99,1,alexandersanchez.exemplars1,14044763
4,62,pretest,gotti1rt,2953,1,alexandersanchez.exemplars1,14044763
4,62,pretest,gotti1,2,1,alexandersanchez.exemplars1,14044763
4,63,pretest,dahmer1rt,2548,1,alexandersanchez.exemplars1,14044763
4,63,pretest,dahmer1,1,1,alexandersanchez.exemplars1,14044763
4,64,pretest,dahmer_rrt,3182,1,alexandersanchez.exemplars1,14044763
4,64,pretest,dahmer_r,-99,1,alexandersanchez.exemplars1,14044763
4,65,pretest,dillinger1rt,2655,1,alexandersanchez.exemplars1,14044763
4,65,pretest,dillinger1,2,1,alexandersanchez.exemplars1,14044763
4,66,pretest,lewis1rt,3205,1,alexandersanchez.exemplars1,14044763
4,66,pretest,lewis1,2,1,alexandersanchez.exemplars1,14044763
4,67,pretest,cosby1rt,2298,1,alexandersanchez.exemplars1,14044763
4,67,pretest,cosby1,1,1,alexandersanchez.exemplars1,14044763
4,68,pretest,cosby_rrt,5143,1,alexandersanchez.exemplars1,14044763
4,68,pretest,cosby_r,1,1,alexandersanchez.exemplars1,14044763
7,69,exp,thermoWhite,-98,1,alexandersanchez.exemplars1,14044763
7,69,exp,thermoWhitert,6938,1,alexandersanchez.exemplars1,14044763
7,70,exp,thermoBlack,98,1,alexandersanchez.exemplars1,14044763
7,70,exp,thermoBlackrt,6345,1,alexandersanchez.exemplars1,14044763
12,1000,race_iat,block3Cond,"Black Names/Pleasant Words,White Names/Unpleasant Words",1,alexandersanchez.exemplars1,14044763
12,1001,race_iat,feedback,Your responses suggested a slight automatic association of Pleasant Words with Black Names and Unpleasant Words with White Names.,1,alexandersanchez.exemplars1,14044763
12,1002,race_iat,d,0.34,1,alexandersanchez.exemplars1,14044763
1,0,consent,userconsent,TRUE,1,alexandersanchez.exemplars1,14044766
1,0,consent,userconsentrt,10362,1,alexandersanchez.exemplars1,14044766
2,1,realstart,commit,"I will complete this study with my full attention.""",1,alexandersanchez.exemplars1,14044766
2,1,realstart,commitrt,35035,1,alexandersanchez.exemplars1,14044766
4,2,pretest,jackson1rt,4182,1,alexandersanchez.exemplars1,14044766
4,2,pretest,jackson1,1,1,alexandersanchez.exemplars1,14044766
4,3,pretest,jackson_rrt,3677,1,alexandersanchez.exemplars1,14044766
4,3,pretest,jackson_r,76,1,alexandersanchez.exemplars1,14044766
4,4,pretest,smith1rt,4072,1,alexandersanchez.exemplars1,14044766
4,4,pretest,smith1,1,1,alexandersanchez.exemplars1,14044766
4,5,pretest,smith_rrt,2929,1,alexandersanchez.exemplars1,14044766
4,5,pretest,smith_r,81,1,alexandersanchez.exemplars1,14044766
4,6,pretest,cosby1rt,7029,1,alexandersanchez.exemplars1,14044766
4,6,pretest,cosby1,1,1,alexandersanchez.exemplars1,14044766
4,7,pretest,cosby_rrt,3586,1,alexandersanchez.exemplars1,14044766
4,7,pretest,cosby_r,-92,1,alexandersanchez.exemplars1,14044766
4,8,pretest,bryant1rt,3056,1,alexandersanchez.exemplars1,14044766
4,8,pretest,bryant1,1,1,alexandersanchez.exemplars1,14044766
4,9,pretest,bryant_rrt,2211,1,alexandersanchez.exemplars1,14044766
4,9,pretest,bryant_r,-1,1,alexandersanchez.exemplars1,14044766
4,10,pretest,bundy1rt,3748,1,alexandersanchez.exemplars1,14044766
4,10,pretest,bundy1,1,1,alexandersanchez.exemplars1,14044766
4,11,pretest,bundy_rrt,2873,1,alexandersanchez.exemplars1,14044766
4,11,pretest,bundy_r,-94,1,alexandersanchez.exemplars1,14044766
4,12,pretest,manson1rt,4074,1,alexandersanchez.exemplars1,14044766
4,12,pretest,manson1,1,1,alexandersanchez.exemplars1,14044766
4,13,pretest,manson_rrt,3961,1,alexandersanchez.exemplars1,14044766
4,13,pretest,manson_r,-99,1,alexandersanchez.exemplars1,14044766
4,14,pretest,baldwin1rt,2745,1,alexandersanchez.exemplars1,14044766
4,14,pretest,baldwin1,1,1,alexandersanchez.exemplars1,14044766
4,15,pretest,baldwin_rrt,2932,1,alexandersanchez.exemplars1,14044766
4,15,pretest,baldwin_r,42,1,alexandersanchez.exemplars1,14044766
4,16,pretest,murphy1rt,3229,1,alexandersanchez.exemplars1,14044766
4,16,pretest,murphy1,1,1,alexandersanchez.exemplars1,14044766
4,17,pretest,murphy_rrt,2107,1,alexandersanchez.exemplars1,14044766
4,17,pretest,murphy_r,59,1,alexandersanchez.exemplars1,14044766
4,18,pretest,mj1rt,3222,1,alexandersanchez.exemplars1,14044766
4,18,pretest,mj1,1,1,alexandersanchez.exemplars1,14044766
4,19,pretest,mj_rrt,1955,1,alexandersanchez.exemplars1,14044766
4,19,pretest,mj_r,65,1,alexandersanchez.exemplars1,14044766
4,20,pretest,gotti1rt,5122,1,alexandersanchez.exemplars1,14044766
4,20,pretest,gotti1,1,1,alexandersanchez.exemplars1,14044766
4,21,pretest,gotti_rrt,3269,1,alexandersanchez.exemplars1,14044766
4,21,pretest,gotti_r,-100,1,alexandersanchez.exemplars1,14044766
4,22,pretest,perry1rt,3785,1,alexandersanchez.exemplars1,14044766
4,22,pretest,perry1,2,1,alexandersanchez.exemplars1,14044766
4,23,pretest,mcveigh1rt,3096,1,alexandersanchez.exemplars1,14044766
4,23,pretest,mcveigh1,1,1,alexandersanchez.exemplars1,14044766
4,24,pretest,mcveigh_rrt,2261,1,alexandersanchez.exemplars1,14044766
4,24,pretest,mcveigh_r,-97,1,alexandersanchez.exemplars1,14044766
4,25,pretest,epstein1rt,2595,1,alexandersanchez.exemplars1,14044766
4,25,pretest,epstein1,1,1,alexandersanchez.exemplars1,14044766
4,26,pretest,epstein_rrt,2114,1,alexandersanchez.exemplars1,14044766
4,26,pretest,epstein_r,-100,1,alexandersanchez.exemplars1,14044766
4,27,pretest,wonder1rt,2904,1,alexandersanchez.exemplars1,14044766
4,27,pretest,wonder1,1,1,alexandersanchez.exemplars1,14044766
4,28,pretest,wonder_rrt,1807,1,alexandersanchez.exemplars1,14044766
4,28,pretest,wonder_r,100,1,alexandersanchez.exemplars1,14044766
4,29,pretest,lewis1rt,3014,1,alexandersanchez.exemplars1,14044766
4,29,pretest,lewis1,1,1,alexandersanchez.exemplars1,14044766
4,30,pretest,lewis_rrt,1777,1,alexandersanchez.exemplars1,14044766
4,30,pretest,lewis_r,100,1,alexandersanchez.exemplars1,14044766
4,31,pretest,woods1rt,2545,1,alexandersanchez.exemplars1,14044766
4,31,pretest,woods1,1,1,alexandersanchez.exemplars1,14044766
4,32,pretest,woods_rrt,2173,1,alexandersanchez.exemplars1,14044766
4,32,pretest,woods_r,50,1,alexandersanchez.exemplars1,14044766
4,33,pretest,nichols1rt,5092,1,alexandersanchez.exemplars1,14044766
4,33,pretest,nichols1,2,1,alexandersanchez.exemplars1,14044766
4,34,pretest,foxx1rt,2611,1,alexandersanchez.exemplars1,14044766
4,34,pretest,foxx1,1,1,alexandersanchez.exemplars1,14044766
4,35,pretest,foxx_rrt,1492,1,alexandersanchez.exemplars1,14044766
4,35,pretest,foxx_r,98,1,alexandersanchez.exemplars1,14044766
4,36,pretest,sheen1rt,3121,1,alexandersanchez.exemplars1,14044766
4,36,pretest,sheen1,1,1,alexandersanchez.exemplars1,14044766
4,37,pretest,sheen_rrt,2430,1,alexandersanchez.exemplars1,14044766
4,37,pretest,sheen_r,-93,1,alexandersanchez.exemplars1,14044766
4,38,pretest,powell1rt,2145,1,alexandersanchez.exemplars1,14044766
4,38,pretest,powell1,1,1,alexandersanchez.exemplars1,14044766
4,39,pretest,powell_rrt,2329,1,alexandersanchez.exemplars1,14044766
4,39,pretest,powell_r,14,1,alexandersanchez.exemplars1,14044766
4,40,pretest,denzel1rt,3288,1,alexandersanchez.exemplars1,14044766
4,40,pretest,denzel1,1,1,alexandersanchez.exemplars1,14044766
4,41,pretest,denzel_rrt,2064,1,alexandersanchez.exemplars1,14044766
4,41,pretest,denzel_r,69,1,alexandersanchez.exemplars1,14044766
4,42,pretest,ali1rt,2070,1,alexandersanchez.exemplars1,14044766
4,42,pretest,ali1,1,1,alexandersanchez.exemplars1,14044766
4,43,pretest,ali_rrt,1460,1,alexandersanchez.exemplars1,14044766
4,43,pretest,ali_r,71,1,alexandersanchez.exemplars1,14044766
4,44,pretest,kaczynski1rt,3918,1,alexandersanchez.exemplars1,14044766
4,44,pretest,kaczynski1,1,1,alexandersanchez.exemplars1,14044766
4,45,pretest,kaczynski_rrt,2222,1,alexandersanchez.exemplars1,14044766
4,45,pretest,kaczynski_r,-100,1,alexandersanchez.exemplars1,14044766
4,46,pretest,harvey1rt,2282,1,alexandersanchez.exemplars1,14044766
4,46,pretest,harvey1,1,1,alexandersanchez.exemplars1,14044766
4,47,pretest,harvey_rrt,2146,1,alexandersanchez.exemplars1,14044766
4,47,pretest,harvey_r,-5,1,alexandersanchez.exemplars1,14044766
4,48,pretest,capone1rt,2389,1,alexandersanchez.exemplars1,14044766
4,48,pretest,capone1,1,1,alexandersanchez.exemplars1,14044766
4,49,pretest,capone_rrt,2011,1,alexandersanchez.exemplars1,14044766
4,49,pretest,capone_r,-100,1,alexandersanchez.exemplars1,14044766
4,50,pretest,oswald1rt,2641,1,alexandersanchez.exemplars1,14044766
4,50,pretest,oswald1,1,1,alexandersanchez.exemplars1,14044766
4,51,pretest,oswald_rrt,2129,1,alexandersanchez.exemplars1,14044766
4,51,pretest,oswald_r,-100,1,alexandersanchez.exemplars1,14044766
4,52,pretest,shkreli1rt,2640,1,alexandersanchez.exemplars1,14044766
4,52,pretest,shkreli1,2,1,alexandersanchez.exemplars1,14044766
4,53,pretest,madoff1rt,2261,1,alexandersanchez.exemplars1,14044766
4,53,pretest,madoff1,1,1,alexandersanchez.exemplars1,14044766
4,54,pretest,madoff_rrt,2083,1,alexandersanchez.exemplars1,14044766
4,54,pretest,madoff_r,-99,1,alexandersanchez.exemplars1,14044766
4,55,pretest,freeman1rt,2147,1,alexandersanchez.exemplars1,14044766
4,55,pretest,freeman1,1,1,alexandersanchez.exemplars1,14044766
4,56,pretest,freeman_rrt,2006,1,alexandersanchez.exemplars1,14044766
4,56,pretest,freeman_r,94,1,alexandersanchez.exemplars1,14044766
4,57,pretest,samuel1rt,2355,1,alexandersanchez.exemplars1,14044766
4,57,pretest,samuel1,1,1,alexandersanchez.exemplars1,14044766
4,58,pretest,samuel_rrt,1973,1,alexandersanchez.exemplars1,14044766
4,58,pretest,samuel_r,93,1,alexandersanchez.exemplars1,14044766
4,59,pretest,rock1rt,2320,1,alexandersanchez.exemplars1,14044766
4,59,pretest,rock1,1,1,alexandersanchez.exemplars1,14044766
4,60,pretest,rock_rrt,1414,1,alexandersanchez.exemplars1,14044766
4,60,pretest,rock_r,87,1,alexandersanchez.exemplars1,14044766
4,61,pretest,bezos1rt,2539,1,alexandersanchez.exemplars1,14044766
4,61,pretest,bezos1,1,1,alexandersanchez.exemplars1,14044766
4,62,pretest,bezos_rrt,2739,1,alexandersanchez.exemplars1,14044766
4,62,pretest,bezos_r,-73,1,alexandersanchez.exemplars1,14044766
4,63,pretest,lauer1rt,2310,1,alexandersanchez.exemplars1,14044766
4,63,pretest,lauer1,1,1,alexandersanchez.exemplars1,14044766
4,64,pretest,lauer_rrt,2208,1,alexandersanchez.exemplars1,14044766
4,64,pretest,lauer_r,-99,1,alexandersanchez.exemplars1,14044766
4,65,pretest,ck1rt,4168,1,alexandersanchez.exemplars1,14044766
4,65,pretest,ck1,2,1,alexandersanchez.exemplars1,14044766
4,66,pretest,mlk1rt,2379,1,alexandersanchez.exemplars1,14044766
4,66,pretest,mlk1,1,1,alexandersanchez.exemplars1,14044766
4,67,pretest,mlk_rrt,2067,1,alexandersanchez.exemplars1,14044766
4,67,pretest,mlk_r,99,1,alexandersanchez.exemplars1,14044766
4,68,pretest,dillinger1rt,2701,1,alexandersanchez.exemplars1,14044766
4,68,pretest,dillinger1,1,1,alexandersanchez.exemplars1,14044766
4,69,pretest,dillingerrt,2175,1,alexandersanchez.exemplars1,14044766
4,69,pretest,dillinger,-98,1,alexandersanchez.exemplars1,14044766
4,70,pretest,weinstein1rt,2288,1,alexandersanchez.exemplars1,14044766
4,70,pretest,weinstein1,1,1,alexandersanchez.exemplars1,14044766
4,71,pretest,weinstein_r,-99,1,alexandersanchez.exemplars1,14044766
4,71,pretest,weinstein_rrt,2030,1,alexandersanchez.exemplars1,14044766
4,72,pretest,stern1,1,1,alexandersanchez.exemplars1,14044766
4,72,pretest,stern1rt,4081,1,alexandersanchez.exemplars1,14044766
4,73,pretest,stern_r,-64,1,alexandersanchez.exemplars1,14044766
4,73,pretest,stern_rrt,1965,1,alexandersanchez.exemplars1,14044766
4,74,pretest,dahmer1rt,2034,1,alexandersanchez.exemplars1,14044766
4,74,pretest,dahmer1,1,1,alexandersanchez.exemplars1,14044766
4,75,pretest,dahmer_r,-100,1,alexandersanchez.exemplars1,14044766
4,75,pretest,dahmer_rrt,1998,1,alexandersanchez.exemplars1,14044766
4,76,pretest,hines1,1,1,alexandersanchez.exemplars1,14044766
4,76,pretest,hines1rt,3624,1,alexandersanchez.exemplars1,14044766
4,77,pretest,hines_rrt,1315,1,alexandersanchez.exemplars1,14044766
4,77,pretest,hines_r,19,1,alexandersanchez.exemplars1,14044766
7,78,exp,thermoWhitert,8059,1,alexandersanchez.exemplars1,14044766
7,78,exp,thermoWhite,28,1,alexandersanchez.exemplars1,14044766
7,79,exp,thermoBlackrt,6183,1,alexandersanchez.exemplars1,14044766
7,79,exp,thermoBlack,12,1,alexandersanchez.exemplars1,14044766
12,1000,race_iat,block3Cond,"White Names/Pleasant Words,Black Names/Unpleasant Words",1,alexandersanchez.exemplars1,14044766
12,1001,race_iat,feedback,Your responses suggested a strong automatic association of Pleasant Words with White Names and Unpleasant Words with Black Names.,1,alexandersanchez.exemplars1,14044766
12,1002,race_iat,d,-0.82,1,alexandersanchez.exemplars1,14044766
1,0,consent,userconsentrt,19279,1,alexandersanchez.exemplars1,14044771
1,0,consent,userconsent,TRUE,1,alexandersanchez.exemplars1,14044771
2,1,realstart,commitrt,28555,1,alexandersanchez.exemplars1,14044771
2,1,realstart,commit,I will complete this study with my full attention,1,alexandersanchez.exemplars1,14044771
4,2,pretest,dillinger1rt,6114,1,alexandersanchez.exemplars1,14044771
4,2,pretest,dillinger1,2,1,alexandersanchez.exemplars1,14044771
4,3,pretest,murphy1rt,2867,1,alexandersanchez.exemplars1,14044771
4,3,pretest,murphy1,1,1,alexandersanchez.exemplars1,14044771
4,4,pretest,murphy_rrt,6500,1,alexandersanchez.exemplars1,14044771
4,4,pretest,murphy_r,79,1,alexandersanchez.exemplars1,14044771
4,5,pretest,stern1rt,3619,1,alexandersanchez.exemplars1,14044771
4,5,pretest,stern1,2,1,alexandersanchez.exemplars1,14044771
4,6,pretest,woods1rt,3588,1,alexandersanchez.exemplars1,14044771
4,6,pretest,woods1,1,1,alexandersanchez.exemplars1,14044771
4,7,pretest,woods_rrt,4733,1,alexandersanchez.exemplars1,14044771
4,7,pretest,woods_r,2,1,alexandersanchez.exemplars1,14044771
4,8,pretest,freeman1rt,3705,1,alexandersanchez.exemplars1,14044771
4,8,pretest,freeman1,2,1,alexandersanchez.exemplars1,14044771
4,9,pretest,harvey1rt,2654,1,alexandersanchez.exemplars1,14044771
4,9,pretest,harvey1,1,1,alexandersanchez.exemplars1,14044771
4,10,pretest,harvey_r,3,1,alexandersanchez.exemplars1,14044771
4,10,pretest,harvey_rrt,1884,1,alexandersanchez.exemplars1,14044771
4,11,pretest,mcveigh1rt,4674,1,alexandersanchez.exemplars1,14044771
4,11,pretest,mcveigh1,2,1,alexandersanchez.exemplars1,14044771
4,12,pretest,rock1rt,2799,1,alexandersanchez.exemplars1,14044771
4,12,pretest,rock1,2,1,alexandersanchez.exemplars1,14044771
4,13,pretest,wonder1rt,3280,1,alexandersanchez.exemplars1,14044771
4,13,pretest,wonder1,2,1,alexandersanchez.exemplars1,14044771
4,14,pretest,ck1rt,2447,1,alexandersanchez.exemplars1,14044771
4,14,pretest,ck1,2,1,alexandersanchez.exemplars1,14044771
4,15,pretest,nichols1rt,1954,1,alexandersanchez.exemplars1,14044771
4,15,pretest,nichols1,2,1,alexandersanchez.exemplars1,14044771
4,16,pretest,shkreli1rt,2342,1,alexandersanchez.exemplars1,14044771
4,16,pretest,shkreli1,2,1,alexandersanchez.exemplars1,14044771
4,17,pretest,bryant1rt,2882,1,alexandersanchez.exemplars1,14044771
4,17,pretest,bryant1,1,1,alexandersanchez.exemplars1,14044771
4,18,pretest,bryant_rrt,4124,1,alexandersanchez.exemplars1,14044771
4,18,pretest,bryant_r,95,1,alexandersanchez.exemplars1,14044771
4,19,pretest,mj1rt,3454,1,alexandersanchez.exemplars1,14044771
4,19,pretest,mj1,1,1,alexandersanchez.exemplars1,14044771
4,20,pretest,mj_rrt,2645,1,alexandersanchez.exemplars1,14044771
4,20,pretest,mj_r,3,1,alexandersanchez.exemplars1,14044771
4,21,pretest,bezos1rt,2529,1,alexandersanchez.exemplars1,14044771
4,21,pretest,bezos1,2,1,alexandersanchez.exemplars1,14044771
4,22,pretest,cosby1rt,3212,1,alexandersanchez.exemplars1,14044771
4,22,pretest,cosby1,1,1,alexandersanchez.exemplars1,14044771
4,23,pretest,cosby_rrt,3244,1,alexandersanchez.exemplars1,14044771
4,23,pretest,cosby_r,-79,1,alexandersanchez.exemplars1,14044771
4,24,pretest,lewis1rt,2908,1,alexandersanchez.exemplars1,14044771
4,24,pretest,lewis1,2,1,alexandersanchez.exemplars1,14044771
4,25,pretest,mlk1rt,2620,1,alexandersanchez.exemplars1,14044771
4,25,pretest,mlk1,1,1,alexandersanchez.exemplars1,14044771
4,26,pretest,mlk_rrt,2387,1,alexandersanchez.exemplars1,14044771
4,26,pretest,mlk_r,95,1,alexandersanchez.exemplars1,14044771
4,27,pretest,powell1rt,2250,1,alexandersanchez.exemplars1,14044771
4,27,pretest,powell1,2,1,alexandersanchez.exemplars1,14044771
4,28,pretest,sheen1rt,2186,1,alexandersanchez.exemplars1,14044771
4,28,pretest,sheen1,2,1,alexandersanchez.exemplars1,14044771
4,29,pretest,weinstein1rt,3175,1,alexandersanchez.exemplars1,14044771
4,29,pretest,weinstein1,1,1,alexandersanchez.exemplars1,14044771
4,30,pretest,weinstein_rrt,3128,1,alexandersanchez.exemplars1,14044771
4,30,pretest,weinstein_r,-93,1,alexandersanchez.exemplars1,14044771
4,31,pretest,hines1rt,2390,1,alexandersanchez.exemplars1,14044771
4,31,pretest,hines1,2,1,alexandersanchez.exemplars1,14044771
4,32,pretest,kaczynski1rt,1909,1,alexandersanchez.exemplars1,14044771
4,32,pretest,kaczynski1,2,1,alexandersanchez.exemplars1,14044771
4,33,pretest,jackson1rt,2662,1,alexandersanchez.exemplars1,14044771
4,33,pretest,jackson1,2,1,alexandersanchez.exemplars1,14044771
4,34,pretest,foxx1rt,3870,1,alexandersanchez.exemplars1,14044771
4,34,pretest,foxx1,2,1,alexandersanchez.exemplars1,14044771
4,35,pretest,oswald1rt,2615,1,alexandersanchez.exemplars1,14044771
4,35,pretest,oswald1,2,1,alexandersanchez.exemplars1,14044771
4,36,pretest,ali1rt,2861,1,alexandersanchez.exemplars1,14044771
4,36,pretest,ali1,1,1,alexandersanchez.exemplars1,14044771
4,37,pretest,ali_rrt,2123,1,alexandersanchez.exemplars1,14044771
4,37,pretest,ali_r,3,1,alexandersanchez.exemplars1,14044771
4,38,pretest,manson1rt,3407,1,alexandersanchez.exemplars1,14044771
4,38,pretest,manson1,1,1,alexandersanchez.exemplars1,14044771
4,39,pretest,manson_rrt,2292,1,alexandersanchez.exemplars1,14044771
4,39,pretest,manson_r,-99,1,alexandersanchez.exemplars1,14044771
4,40,pretest,dahmer1rt,3275,1,alexandersanchez.exemplars1,14044771
4,40,pretest,dahmer1,2,1,alexandersanchez.exemplars1,14044771
4,41,pretest,capone1rt,2926,1,alexandersanchez.exemplars1,14044771
4,41,pretest,capone1,1,1,alexandersanchez.exemplars1,14044771
4,42,pretest,capone_rrt,2102,1,alexandersanchez.exemplars1,14044771
4,42,pretest,capone_r,-71,1,alexandersanchez.exemplars1,14044771
4,43,pretest,denzel1rt,5320,1,alexandersanchez.exemplars1,14044771
4,43,pretest,denzel1,2,1,alexandersanchez.exemplars1,14044771
4,44,pretest,madoff1rt,2312,1,alexandersanchez.exemplars1,14044771
